essay,Environment,Population,evolline,Replicate,Growth
3,2,31,8,1,-0.112990279
3,2,31,8,2,0.454475198
3,2,31,8,3,0.314101331
3,2,31,8,4,0.333794518
3,2,31,8,5,0.43963323
3,2,31,8,6,-0.193341331
3,2,31,8,7,-0.24257126
3,2,31,8,8,0.288234069
3,2,31,8,9,0.359661779
3,2,31,8,10,-0.24257126
3,2,31,8,11,-0.193341331
3,2,31,8,12,0.094892739
3,3,31,8,1,0.305150458
3,3,31,8,2,0.140185113
3,3,31,8,3,0.256796696
3,3,31,8,4,0.205764697
3,3,31,8,5,-0.239648034
3,3,31,8,6,0.111977134
3,3,31,8,7,0.3099847
3,3,31,8,8,0
3,3,31,8,9,0.256796696
3,3,31,8,10,-0.239648034
3,3,31,8,11,0.285081834
3,3,31,8,12,0.3099847
3,4,31,8,1,0.077229095
3,4,31,8,2,-0.191374138
3,4,31,8,3,-0.166049749
3,4,31,8,4,0.097132877
3,4,31,8,5,0.141213934
3,4,31,8,6,0.171831729
3,4,31,8,7,-0.191374138
3,4,31,8,8,0.070517097
3,4,31,8,9,0.102553483
3,4,31,8,10,0.184164414
3,4,31,8,11,0.205193969
3,4,31,8,12,0.149130294
3,5,31,8,1,0.355473241
3,5,31,8,2,0.210029967
3,5,31,8,3,0.105991657
3,5,31,8,4,0.398357287
3,5,31,8,5,0.150569122
3,5,31,8,6,0.234562717
3,5,31,8,7,-0.229777533
3,5,31,8,8,-0.105991657
3,5,31,8,9,0.13441124
3,5,31,8,10,-0.229777533
3,5,31,8,11,0.288431974
3,5,31,8,12,0.212523444
3,6,31,8,1,0.1555861
3,6,31,8,2,-0.182421925
3,6,31,8,3,-0.117763128
3,6,31,8,4,0.1555861
3,6,31,8,5,0.144115175
3,6,31,8,6,0.23792655
3,6,31,8,7,0.195905191
3,6,31,8,8,-0.182421925
3,6,31,8,9,0.210991123
3,6,31,8,10,-0.051421581
3,6,31,8,11,-0.051421581
3,6,31,8,12,0.061641441
3,7,31,8,1,0.110554807
3,7,31,8,2,0.095693765
3,7,31,8,3,0.09057344
3,7,31,8,4,-0.181582631
3,7,31,8,5,0.10621903
3,7,31,8,6,0.133167112
3,7,31,8,7,0.139208626
3,7,31,8,8,0.225950665
3,7,31,8,9,0.113185744
3,7,31,8,10,-0.156177512
3,7,31,8,11,-0.117521521
3,7,31,8,12,-0.181582631
3,8,31,8,1,0.193760064
3,8,31,8,2,0.140697152
3,8,31,8,3,0.138609566
3,8,31,8,4,0.09197751
3,8,31,8,5,0.1172517
3,8,31,8,6,0.207855468
3,8,31,8,7,0.094553677
3,8,31,8,8,-0.117386122
3,8,31,8,9,0.096028257
3,8,31,8,10,0.1572636
3,8,31,8,11,0.013778649
3,8,31,8,12,0.119339287
3,1,32,8,1,0.186096226
3,1,32,8,2,0.107473899
3,1,32,8,3,0.072969725
3,1,32,8,4,0
3,1,32,8,5,-0.231426419
3,1,32,8,6,-0.231426419
3,1,32,8,7,0.062406052
3,1,32,8,8,0.092766423
3,1,32,8,9,-0.183727844
3,1,32,8,10,-0.231426419
3,1,32,8,11,0.213998104
3,1,32,8,12,-0.231426419
3,2,32,8,1,0.110762702
3,2,32,8,2,0.222138994
3,2,32,8,3,-0.112990279
3,2,32,8,5,0.360996533
3,2,32,8,6,-0.24257126
3,2,32,8,7,-0.24257126
3,2,32,8,8,-0.084192616
3,2,32,8,9,0.360996533
3,2,32,8,10,0.313362251
3,2,32,8,11,-0.24257126
3,2,32,8,12,-0.24257126
3,3,32,8,1,0.227342857
3,3,32,8,2,-0.239648034
3,3,32,8,3,0.252877272
3,3,32,8,4,0.330684873
3,3,32,8,5,0.140262272
3,3,32,8,6,-0.079317137
3,3,32,8,7,0.387673754
3,3,32,8,8,0.113815954
3,3,32,8,9,0
3,3,32,8,10,0.422593383
3,3,32,8,11,-0.239648034
3,3,32,8,12,0.376118673
3,4,32,8,1,0.119863054
3,4,32,8,2,-0.166049749
3,4,32,8,3,0.111946694
3,4,32,8,4,0.094538666
3,4,32,8,5,0.141213934
3,4,32,8,6,0.125283661
3,4,32,8,7,0.041249858
3,4,32,8,8,0.097132877
3,4,32,8,9,0.166761189
3,4,32,8,10,0.041249858
3,4,32,8,12,0.079910308
3,5,32,8,1,0.380346655
3,5,32,8,2,-0.229777533
3,5,32,8,3,-0.229777533
3,5,32,8,4,0.292302972
3,5,32,8,5,0.538581015
3,5,32,8,6,0.316311427
3,5,32,8,7,-0.229777533
3,5,32,8,8,0.184690814
3,5,32,8,9,0.240851778
3,5,32,8,10,0.378609721
3,5,32,8,11,0.445302904
3,5,32,8,12,-0.105991657
3,6,32,8,1,0.038904401
3,6,32,8,2,0.061641441
3,6,32,8,3,0
3,6,32,8,4,-0.117763128
3,6,32,8,5,-0.051421581
3,6,32,8,6,0.140500168
3,6,32,8,7,-0.182421925
3,6,32,8,8,-0.066507512
3,6,32,8,9,-0.066507512
3,6,32,8,10,-0.095026088
3,6,32,8,11,0.091624054
3,6,32,8,12,0.027638285
3,7,32,8,2,0.173108435
3,7,32,8,3,0.225529401
3,7,32,8,4,-0.117521521
3,7,32,8,5,0.037473347
3,7,32,8,6,0.083606725
3,7,32,8,7,0.192976056
3,7,32,8,8,0.068745683
3,7,32,8,9,0.175897424
3,7,32,8,10,0.138424078
3,7,32,8,11,0.117521521
3,7,32,8,12,0.20990698
3,8,32,8,1,-0.182022201
3,8,32,8,2,0.06866648
3,8,32,8,3,-0.039850469
3,8,32,8,4,0.076373942
3,8,32,8,5,0.014498652
3,8,32,8,6,0.065926036
3,8,32,8,7,0.09197751
3,8,32,8,8,0.133837939
3,8,32,8,9,0.155195805
3,8,32,8,10,0.117386122
3,8,32,8,11,0.161920596
3,8,32,8,12,0.076373942
